event,t_ms,allocator_ref,allocator,live_bytes
567,681.623742,0x3f1f3f0,A2,4808953840
568,681.627687,0x30f0690,A1,4923178448
569,681.634196,0x2e27400,A3,4273858212
570,681.700047,0x3f1f3f0,A2,4820376472
571,681.704893,0x30f0690,A1,4937213616
572,681.717451,0x3f1f3f0,A2,4831799104
573,681.723939,0x30f0690,A1,4951248784
574,681.736387,0x3f1f3f0,A2,4843221736
575,681.743366,0x30f0690,A1,4965283952
576,681.753931,0x3f1f3f0,A2,4854644368
577,681.762823,0x30f0690,A1,4979319120
578,681.771805,0x3f1f3f0,A2,4854644596
579,681.782049,0x30f0690,A1,4979319348
580,681.786335,0x3f1f3f0,A2,4985314124
581,681.796509,0x30f0690,A1,5109988876
582,681.800545,0x3a55140,A0,4392109268
583,681.860507,0x3f1f3f0,A2,4996736756
584,681.871893,0x30f0690,A1,5124024044
585,681.878772,0x3f1f3f0,A2,5008159388
586,681.892441,0x30f0690,A1,5138059212
587,681.897878,0x3f1f3f0,A2,5019582020
588,681.911928,0x30f0690,A1,5152094380
589,681.915232,0x3f1f3f0,A2,5031004652
590,681.931004,0x30f0690,A1,5166129548
591,681.932806,0x3f1f3f0,A2,5031004880
592,681.949620,0x30f0690,A1,5166129776
593,681.955297,0x3f1f3f0,A2,5161674408
594,681.965491,0x2e27400,A3,4284756188
595,681.968215,0x30f0690,A1,5296799304
596,682.031873,0x3f1f3f0,A2,5173097040
597,682.045091,0x30f0690,A1,5310834472
598,682.054323,0x3f1f3f0,A2,5184519672
599,682.068212,0x30f0690,A1,5324869640
600,682.071988,0x3f1f3f0,A2,5195942304
601,682.087309,0x30f0690,A1,5338904808
602,682.089582,0x3f1f3f0,A2,5207364936
603,682.105664,0x30f0690,A1,5352939976
604,682.107356,0x3f1f3f0,A2,5207365164
605,682.123218,0x3f1f3f0,A2,5338034692
606,682.124630,0x30f0690,A1,5352940204
607,682.131970,0x3a55140,A0,4406209732
608,682.140001,0x30f0690,A1,5483609732
609,682.199573,0x3f1f3f0,A2,5349457324
610,682.217568,0x30f0690,A1,5497644900
611,682.217728,0x3f1f3f0,A2,5360879956
